																															Class	Blank	Blank	KO	KO	KO	KO	KO	WT	WT	WT	WT	WT
37163	8.244	784.51129	PS 36:4	[M+H]+	ion correlated with 39584; similar chromatogram in higher mz_58510	0.389	TRUE	7.84	784.51233	C42H74NO10P	PS	ZTNFQEXYTMNFHG-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCC=CCC=CCCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	90.5	99.8	14.6	86.7	100	265.61	Cell_WT_1B	784.51154:5254558 785.51489:3048532 786.51825:1011879	77.03871:2233 79.05415:14675 81.06964:26813 83.08575:9681 85.10104:6996 86.09602:11459 88.0397:4294 91.05466:21595 93.06998:15185 95.08521:24509 97.06478:3491 97.10038:3257 105.06911:14350 107.08519:7143 109.10178:8490 111.1168:2189 117.0694:6772 119.08493:12339 120.96622:53349 121.10092:7034 123.11732:5563 129.07059:3776 131.08633:8278 133.10176:7365 135.11687:4428 137.13182:3247 145.10217:4437 145.99797:3644 146.98088:18824 147.11816:4530 155.01096:3877 157.10287:2863 159.11935:2075 164.00864:49711 184.07498:17815 185.07803:9537 186.07909:6780 202.07719:50324 203.08473:13952 203.17909:7627 239.23842:3436 269.22879:3855 313.27353:47981 326.27151:2794 344.54132:2162 361.2706:2621 367.28741:2538 374.27148:5569 413.20596:3731 487.22977:5528 521.46588:6109 543.43201:19681 599.51068:76766 621.49005:29797 643.47864:150423 661.48444:6833 667.42389:12675 726.50372:23951 741.44257:38709 784.49896:12282	14116	24472	2518632	1971260	4496103	2349992	2391342	3672970	5254558	7087454	4434336	4218304
39126	8.231	806.49219	PS 36:4	[M+Na]+	ion correlated with 43196; adduct linked to 41082_[M+Na]+	0.111	TRUE	8.02	806.49432	C42H74NO10P	PS	BVJQUXDKQYXIDH-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	98.2	100	52	75.2	100	59.28	Cell_QC_01	806.49219:1274001 807.49554:743377 808.4989:141378	86.09634:4916 89.93901:1848 110.02134:2832 112.24022:1827 120.96634:11625 124.93789:8344 124.9998:1949 137.88478:1775 167.98029:13118 170.41588:1780 184.07237:34208 185.07777:2404 191.39757:1795 202.07787:57267 203.08197:12458 207.99805:37722 210.18636:2563 284.75958:1810 299.19867:2570 313.27502:2044 346.31387:2082 373.21359:7193 413.20615:3680 419.98291:2001 435.18823:3035 478.22974:5957 487.22015:9756 492.31702:2057 509.20822:4323 519.78357:1956 552.25555:9814 562.40784:2004 599.49597:5563 621.48981:12971 763.41888:5191 806.47913:87974	0	10853	757871	604262	1184945	680409	668103	925838	1250524	1553838	1182768	1194510
39589	9.335	812.54279	PS 38:4	[M+H]+		0.889	TRUE	8.45	812.54358	C44H78NO10P	PS	XUVXVEINFBQTGC-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCC=CCC=CCCCCCC	420	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	91	99.2	32.6	80.8	100	2895.9	Cell_WT_4A	812.54327:51837936 813.54662:35642708 814.54998:9188887	77.03874:13684 79.05441:105357 81.06976:174439 83.08555:57797 85.10074:71756 86.09634:19405 88.0394:51715 91.05369:174745 93.07006:94289 95.08533:208071 97.06482:21752 97.10113:71675 98.98453:13337 105.06933:118486 106.04997:11276 107.08656:36402 109.10146:87702 111.11684:11018 117.06944:39996 119.08499:101149 120.96639:58975 121.10097:44320 123.1171:46661 129.07063:15668 131.08582:53954 133.10138:68141 135.11693:21875 137.13187:13743 143.08629:19458 145.10223:27528 147.11823:23052 155.01102:23699 157.10057:18535 159.117:17130 161.13321:14047 164.00845:54661 171.11765:25790 175.14787:14198 184.07191:71586 185.07777:32639 185.13219:20739 186.07916:33114 187.15015:10600 202.07756:300207 203.08121:82607 203.17899:77800 267.26712:30582 269.22888:29929 339.2901:10262 341.30817:530176 354.30127:41516 361.27072:25913 374.27164:38277 395.31805:28169 627.5387:822885 649.51611:46734 671.4978:191014 689.50464:10565 754.53424:14821 769.48157:55610 812.53394:27343	191843	282950	35192296	24719614	53503144	29830572	31209104	45034532	59661228	83650280	46284928	51837936
41734	9.339	834.52496	PS 38:4	[M+Na]+		0.833	TRUE	8.47	834.52557	C44H78NO10P	PS	ZLXCXJHBQKHHSZ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCC	420	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.2	55.7	96.2	100	171.2	Cell_KO_1B	834.52625:3754270 835.5296:2230954 836.53296:1913617	79.0546:4176 81.06998:5686 85.10104:4221 86.09605:29444 91.05395:4056 93.07045:3148 95.08566:7878 97.10039:2136 105.06969:2598 109.10179:3256 110.0207:10525 119.08531:3868 120.96639:35045 121.10254:1965 124.93772:5800 124.99912:13998 131.08635:2390 167.98019:7571 184.07178:165790 185.07773:6279 185.99078:2233 202.0773:61099 203.08411:12704 203.17912:2364 207.99728:125817 210.18629:2210 341.30869:10968 373.21347:4551 443.25351:2675 463.22693:6026 478.33002:2140 487.22983:6911 506.25555:2199 509.20807:3260 548.30206:2265 552.25311:6933 570.1554:2088 627.53876:17289 649.5155:50764 667.52948:2591 747.49353:6873 834.50903:55802	71683	137949	3252194	3754270	3758847	3092962	3224530	4609697	3741186	4542436	3915958	3793921
41303	7.958	830.49286	PS 38:6	[M+Na]+	adduct linked to 43183_[M+Na]+; adduct linked to 39253_[M+H]+	0.778	TRUE	7.99	830.49432	C44H74NO10P	PS	RINKXIZMSWDACE-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	53.6	78.9	100	142.48	Cell_KO_3B	830.49316:3424250 831.49651:2012078 832.49987:807192	79.05464:4043 81.07002:5301 86.09637:4348 91.054:6888 93.06943:2140 95.08572:4825 105.06975:3204 109.10185:2459 110.02137:6813 117.06948:2848 118.73363:1676 120.96625:31923 146.98343:1703 173.07147:1682 184.07263:8139 202.07732:57355 203.08052:14594 207.99725:98139 450.29269:2709 623.49866:18079 645.48108:45009 663.51123:2692 700.47864:2695 743.46277:5789 762.45789:3572 830.47992:4571	0	0	4170498	3296525	5108983	3424250	3648232	3866639	5514818	6450982	5067821	5309388
42248	10.099	840.57312	PS 40:4	[M+H]+	adduct linked to 44049_[M+Na]+; adduct linked to 40388_[M+H-H2O]+; adduct linked to 45210_[M+CH3OH+H]+	0.778	TRUE	8.66	840.57489	C46H82NO10P	PS	HOKYPGBUIVXWNM-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCC=CCC=CCCCCC	420	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	92.2	97.9	64	74.6	100	1242.21	Cell_QC_02	840.57385:34038244 841.5772:21873038 842.58056:7074298	77.03873:2890 79.05448:25192 81.06998:62913 83.08509:19337 85.10094:21663 88.03961:12087 91.05391:57117 93.06923:32114 95.04896:3033 95.0856:59954 97.10149:17775 98.98451:6556 99.08034:5621 105.0696:39048 107.0849:13653 109.10177:25378 111.11683:5740 117.06955:9487 119.08524:34547 121.1006:13272 123.11727:11610 129.0706:3423 131.08638:13485 133.10158:18012 135.1169:6266 137.13377:5060 143.08421:4312 145.1022:8170 147.11641:9154 149.13275:3396 155.01099:5148 157.10292:2155 159.11697:5180 161.13318:5842 164.00928:2688 171.11763:2832 173.0222:2249 175.14784:3989 184.07242:4466 185.13216:2285 187.15013:2251 202.07811:62371 203.08195:14915 203.17834:15201 213.16573:2099 217.19296:2632 267.26709:5530 297.25748:2905 315.26773:2371 341.30139:25118 354.29974:9208 389.30432:13310 402.29779:11908 421.26682:2413 655.56171:433213 656.57019:3474 688.02911:2574 699.5224:4556 755.53021:5323 840.56744:2353	19491	40309	26494642	19405532	33041208	18906690	21404448	26705810	38372448	46338084	26323702	34913016
44049	10.098	862.5542	PS 40:4	[M+Na]+	adduct linked to 46294_[M+Na]+; adduct linked to 42248_[M+H]+	0.778	TRUE	8.73	862.55688	C46H82NO10P	PS	WATUYKCEMUCSES-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCC	420	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	98.1	54.2	77.6	100	172.4	Cell_KO_2A	862.55554:5456832 863.55889:3579058 864.56225:1090400	79.05376:4054 81.06998:7589 83.08519:4314 85.10105:3101 86.09589:12088 91.05395:6898 93.07046:3544 95.08533:9514 105.06969:4413 110.02074:15611 119.08531:3893 120.96619:59205 124.99977:6614 131.08635:2594 133.10178:2256 184.06284:4168 184.07182:59458 185.07727:14530 186.07912:4088 202.07751:58934 203.08426:12067 207.99715:193777 443.25351:2333 491.2565:3880 655.55945:44154 677.55389:48336 695.54199:2619 775.53693:7489 862.5415:9136	0	16831	5643422	4761431	5456832	4298681	4960195	5426074	6268280	6577467	5217014	6181165
43870	9.781	860.54016	PS 40:5	[M+Na]+	adduct linked to 46119_[M+Na]+	0.778	TRUE	8.47	860.5412	C46H80NO10P	PS	KIWFNIJPKKFRNU-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCC	420	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	98.2	36.5	81.5	100	109.5	Cell_KO_2A	860.54102:2728668 861.54437:1930826 862.54773:388944	79.05463:3383 81.07001:6016 86.09608:24897 91.05399:6549 93.0705:3349 95.08571:3760 105.06974:3319 110.02135:7735 119.08537:3048 120.96632:26654 124.93777:2335 124.99899:13809 146.98126:5811 167.98026:3985 168.63812:1978 180.83928:1821 184.0719:146244 202.07758:64182 203.08035:13112 207.99727:105073 377.68448:1920 443.25369:2746 489.23715:2951 536.2677:2014 570.54803:3358 592.5274:7179 653.54633:20113 675.52576:51392 716.52673:6138 749.46008:2192 773.51776:11466 775.58453:10900 792.50433:25812 800.41107:2053 860.54529:5688	3027	0	2983032	2289244	2728668	2649104	2798570	3710020	3690628	3682680	4021337	3687684
43688	9.03	858.52466	PS 40:6	[M+Na]+	adduct linked to 45922_[M+Na]+; adduct linked to 41936_[M+H]+; found in higher mz's MsMs_76092; found in higher mz's MsMs_75480	0.833	TRUE	8.22	858.52557	C46H78NO10P	PS	RXZLTXULVCJOHB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCC	420	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.3	53.8	77.9	100	974.42	Cell_QC_04	858.52466:6597614 859.52801:4600036 860.53137:1294451	79.05455:2991 81.06992:3409 86.09626:3436 91.05389:3387 93.0704:2029 95.08561:2450 97.8814:1781 105.17053:1611 110.02124:7058 111.02541:1866 117.06934:2308 120.96615:23983 125.46566:2040 131.08627:2727 184.07446:12998 202.07722:53342 203.08386:13168 207.98631:6856 207.99712:76594 239.08292:1784 303.44241:1762 621.3783:1631 651.53003:18950 657.33777:1813 673.5072:36218 691.5296:2283 771.4823:4681 858.51776:3595	65225	137670	20960104	21795912	19240846	20148680	21764466	21799410	21364954	19465816	22105706	21476560
43510	8.051	856.50861	PS 40:7	[M+Na]+	adduct linked to 41736_[M+H]+; adduct linked to 45754_[M+Na]+	0.778	TRUE	8.06	856.50989	C46H76NO10P	PS	BCBFWTAZVCXPJU-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	55.6	78.2	100	96.9	Cell_WT_1B	856.50934:4143041 857.51269:2541857 858.51605:901654	79.05461:7237 81.06999:7651 83.08521:2423 86.09634:4866 91.05377:9571 93.07047:5444 95.08569:7714 100.92158:1832 105.06971:2821 107.08523:3462 109.10181:3679 110.0209:13012 117.07095:3278 120.9662:42702 121.10097:3337 129.07062:2351 131.08458:3485 135.11693:3363 146.98337:2167 152.40349:2008 184.07465:31188 185.07776:7320 186.07916:2824 197.12987:1825 202.07755:73827 203.08484:16083 207.99728:146419 211.19583:1762 288.50488:1888 441.23303:4524 586.85516:1761 649.51648:34251 671.49768:72404 689.50464:2777 769.47644:10221 856.49902:6392	0	0	3071783	2165724	3483422	1955676	2491342	3378360	4143041	4925288	3171611	3386179
45758	7.073	878.4928	PS 42:10	[M+Na]+	adduct linked to 47728_[M+Na]+; adduct linked to 43513_[M+H]+	0.722	TRUE	7.85	878.49432	C48H74NO10P	PS	BOZWYABSKIETSB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCC	420	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	95.2	99.4	41.9	58.3	100	31.55	Cell_KO_1A	878.49298:550489 879.49633:405905 880.49969:120487	96.73049:1674 110.02132:1916 120.96669:7081 177.47169:1700 202.07738:56940 203.08434:13233 207.99748:26749 273.03351:1650 349.4917:2183 451.53375:1730 658.33057:1874 671.50122:3245 693.47644:17330 711.48828:2155 743.0246:1972 764.02673:2065 791.46228:2172 801.30853:1817 878.5177:2191	0	0	550489	382506	620623	310808	388043	528523	754724	958453	513431	566899
44702	10.929	868.60614	PS 42:4	[M+H]+	ion correlated with 39433; ion correlated with 39727; ion correlated with 38837; ion correlated with 43885; adduct linked to 46863_[M+Na]+	0.722	TRUE	9.42	868.6062	C48H86NO10P	PS	HRBFBQJOULHIQB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCC=CCC=CCCCCCC	420	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	92.9	97.7	52.7	83.6	100	33.66	Cell_WT_4A	868.60663:1308923 869.60998:1107453 870.61334:169119	79.05455:4168 81.06993:6920 83.08605:2227 85.10194:2340 91.05389:2871 93.06932:3597 95.08561:5582 107.08514:2484 109.10173:3917 111.11675:2276 119.08524:2005 131.33524:1779 133.1017:3495 134.52304:1646 146.05508:1887 202.07709:65254 203.08424:12500 255.94917:2106 298.83841:2003 299.61505:1638 341.30167:2543 343.30093:1709 683.60693:52699 868.6001:3245	3387	0	1036752	764464	1107184	874588	792250	1190128	1619625	1733569	1195619	1308923
48260	7.822	906.52533	PS 44:10	[M+Na]+	adduct linked to 50553_[M+Na]+; adduct linked to 46296_[M+H]+	0.667	TRUE	8.06	906.52557	C50H78NO10P	PS	JKLGHVCJYVODEU-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	55.9	77.7	100	259.81	Cell_WT_2A	906.52533:7331953 907.52868:5235067 908.53204:1640864	79.05451:8303 81.06991:6902 91.05444:15295 93.07014:8885 95.08559:3634 97.98142:1732 105.06922:8178 107.08511:2530 110.02078:11200 117.07083:6081 119.08521:4979 120.96624:50268 121.10085:2010 128.49161:2187 131.08624:5790 131.20341:1937 133.10167:4557 143.08614:2969 202.07704:57243 203.08363:14360 207.9971:129851 252.4514:1995 283.01852:9972 284.0224:2596 487.21652:2298 491.2561:4682 646.48914:3453 699.53931:23900 721.52063:82438 739.53546:4219 819.50171:8192 832.23389:1852 906.51764:6317	0	0	5033947	3437958	5418920	3105935	3827544	4778958	6607882	7331953	4792206	5527538
48080	7.475	904.50952	PS 44:11	[M+Na]+	ion correlated with 85354; adduct linked to 50354_[M+Na]+; adduct linked to 46126_[M+H]+	0.722	TRUE	8.05	904.50989	C50H76NO10P	PS	XCYVVYUICAJMTH-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCC=CCC=CCC=CCC=CCC	420	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	98.5	99.7	75	59.1	100	17.25	Cell_WT_2A	904.50952:385661 905.51287:433811 906.51623:190270	80.01664:1829 91.0539:1903 92.58732:1572 110.02126:2370 120.96663:5629 147.10098:1888 202.07692:10294 207.99693:15408 221.44606:1699 252.67311:1891 697.52759:2974 719.4989:13633 817.47662:1864	0	0	279234	158470	269578	177107	192587	320055	372132	385661	326560	306136
47900	6.841	902.49286	PS 44:12	[M+Na]+	adduct linked to 50154_[M+Na]+	0.722	TRUE	7.8	902.49432	C50H74NO10P	PS	MGDWDZOYLUKZII-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CC=CCC=CCC=CCC=CCC=CCC	420	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	95.9	99.1	45.4	59.3	100	28.92	Cell_KO_2A	902.49365:902244 903.497:719104 904.50036:130327	86.12608:2017 86.42522:1577 91.05398:2623 112.51907:1649 120.96673:6533 202.07736:59682 203.08447:13120 207.99731:16758 218.71477:1722 292.58878:1755 322.62402:2178 563.80328:1672 695.49823:2924 717.48779:13553 815.46106:1968	0	0	630423	341662	902244	209086	447274	569655	738671	934617	432097	825091
48452	8.607	908.53943	PS 44:9	[M+Na]+	adduct linked to 50720_[M+Na]+; adduct linked to 46484_[M+H]+	0.722	TRUE	8.18	908.5412	C50H80NO10P	PS	VIFAXGJGLJXXCM-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	97.1	99.8	65.9	57.2	100	45.45	Cell_QC_01	908.53979:1159480 909.54314:1015179 910.5465:445424	79.05372:3672 81.06994:2538 91.05391:3906 93.07041:4347 95.08562:1992 105.07094:2384 107.08649:1770 110.02126:4269 115.40422:1748 120.96604:17004 121.10089:1785 131.08449:1853 171.89668:1721 202.07735:54567 203.08479:10929 207.9971:61627 255.53683:1656 393.63446:1769 701.54034:12139 723.52631:34711 821.50336:2562	0	0	1086276	655323	905887	761550	763733	1816048	1831456	1810745	1430398	1258080
51133	8.681	934.55597	PS 46:10	[M+Na]+	ion correlated with 30915; adduct linked to 53297_[M+Na]+; adduct linked to 48826_[M+H]+	0.722	TRUE	8.51	934.55688	C52H82NO10P	PS	BZOIMDLHVDIETA-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	99.1	100	81.1	59.2	100	44.13	Cell_KO_3B	934.55713:580016 935.56048:437594 936.56384:155431	91.05395:1843 110.02131:2525 120.96635:11860 125.05682:1611 202.0768:8951 203.08533:3334 207.99702:27671 727.56494:5476 749.55615:17928 847.54327:2340	0	0	858267	530023	818665	580016	595480	807734	1081496	1161474	726891	851691
31642	9.48	705.5899	SM 34:0;2O	[M+H]+	adduct linked to 32937_[M+Na]+	0.889	TRUE	9.46	705.59052	C39H81N2O6P	SM	MVJDQNSAXYUVID-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)CCCCCCCCCC)CCCCCCCCCCCCCCCCCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	94.8	100	73.2	57.9	100	606.6	Cell_KO_2A	705.5899:15570253 706.59325:7747568 707.59661:1641725	86.09631:132146 98.98454:5862 104.1067:16957 124.99982:75013 184.07249:1074402 185.07477:2750 202.07826:73345 203.0826:12693 216.84381:2166 492.15973:1946 705.5799:3375	551711	691324	4789998	3801862	15570253	5798602	5137230	5308041	6645047	11258532	6838531	8895264
32937	9.482	727.57391	SM 34:0;2O	[M+Na]+	adduct linked to 31642_[M+H]+; similar chromatogram in higher mz_35089; similar chromatogram in higher mz_42088; similar chromatogram in higher mz_49205	0.778	TRUE	9.41	727.57239	C39H81N2O6P	SM	JIOJUELCHJZSCJ-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)CCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	99.6	100	59.6	82.4	100	39.56	Cell_WT_4A	727.57343:1230020 728.57678:743985 729.58014:273198	78.23174:1711 86.09615:14177 146.98105:15358 166.09381:1616 202.07762:57601 203.08142:14719 260.30994:1713 522.52545:4099 526.18622:1724 529.28583:1676 544.51355:31459 668.50031:38978 727.56024:9118	85550	117904	659861	488992	1738854	768594	748314	690267	596145	994540	833635	1230020
32822	9.039	725.55481	SM 34:1;2O	[M+Na]+	similar chromatogram in higher mz_45618	0.889	TRUE	9.01	725.55682	C39H79N2O6P	SM	ASWNCHFNKSPKBK-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCC)CCCCCCCCCCCCCCCCCCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	74.3	84	100	297.65	Cell_QC_03	725.55688:5333354 726.56023:2336758 727.56359:748051	86.09605:36384 146.98094:24239 202.07721:50992 203.08218:9458 264.27161:1931 280.26263:3280 502.50308:6059 520.5097:3584 542.4903:145561 666.4729:107233 725.56171:22670	817531	1197758	2945544	3299660	7141560	5469106	4655555	3441744	3244961	3853062	4026841	5321750
31533	9.038	703.57312	SM 34:1;2O|SM 18:1;2O/16:0	[M+H]+	similar chromatogram in higher mz_32822; adduct linked to 32425_[M+CH3OH+H]+; adduct linked to 30666_[M+H-H2O]+; similar chromatogram in higher mz_51539	0.944	TRUE	8.79	703.57489	C39H79N2O6P	SM	RWKUXQNLWDTSLO-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	77.6	54.6	100	34193.78	Cell_QC_02	703.57562:402993600 704.57897:238238736 705.58233:54432976	86.09635:946884 98.98421:39340 104.10689:120806 124.99979:529245 184.07256:7910841 185.07777:8655 202.07822:168251 203.08191:31037 264.26645:20572 502.50308:9173 703.55951:9854	5209374	7269488	186867264	142018800	491456736	190925920	210341952	212555936	266277952	445553792	243884352	387321568
32486	8.667	719.56836	SM 34:1;3O	[M+H]+	adduct linked to 33866_[M+Na]+	0.556	TRUE	8.51	719.56982	C39H79N2O7P	SM_3O	FDLNUCQCWAHRMF-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C(O)CCCC=CCCC)CCCCCCCCCCCCCCCCCCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	72.7	27.3	100	369.75	Cell_QC_02	719.56842:3583799 720.57177:1659801 721.57513:484918	86.09633:108455 87.0994:7601 87.73315:1883 98.98453:3801 100.54175:2008 104.10683:15386 114.84679:2194 124.99983:63769 184.07248:746345 185.07788:41262 202.07812:52118 203.08221:11779 209.54042:2068 351.75351:1806 589.3374:2002 719.55206:6296	64740	89306	1559870	1279797	4309704	2192480	1988018	1912156	2471456	4044381	2633395	3018270
31424	8.031	701.5578	SM 34:2;2O|SM 18:2;2O/16:0	[M+H]+	adduct linked to 32712_[M+Na]+	0.778	TRUE	8.49	701.5592	C39H77N2O6P	SM	RYPRHPLEPBYJJE-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	96.9	99.8	69.4	48.9	100	487.36	Cell_QC_02	701.55817:7465061 702.56152:4858788 703.56488:1403821	77.38811:1907 86.09632:97899 98.98452:3325 104.1066:10941 124.99972:53608 146.98134:16418 184.07245:735206 202.07828:55367 203.08188:12688 262.25146:2942 362.3363:2207 496.44678:6015 518.42059:7431 578.08105:2589 642.42474:3963 701.43622:5737	38218	42718	3700318	2500710	9200787	2705948	3600168	4459804	6247302	11912538	3890966	8622004
32355	7.668	717.55347	SM 34:2;3O	[M+H]+	ion correlated with 70051; similar chromatogram in higher mz_33542	0.722	TRUE	8.41	717.55408	C39H77N2O7P	SM_3O	SZEJSYWBKCTVOG-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C(O)CCCC=CCCC)CCCCCCCCCCCC=CCCCCCCCC	420	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	90.8	99.4	58.2	16.7	100	23.57	Cell_WT_1B	717.55365:243429 718.557:135319 719.56036:34322	86.09628:6139 97.5984:1601 103.78365:1815 124.99971:3636 128.41301:1776 136.33531:1679 184.07465:34377 202.07809:6762 221.28001:1609 244.66331:1540	0	0	147885	123509	350083	141674	205915	185729	243429	359912	170960	284034
34811	10.228	753.58557	SM 36:1;2O	[M+Na]+	found in higher mz's MsMs_66418	0.111	TRUE	9.77	753.58807	C41H83N2O6P	SM	IMSJPGOHOORVQA-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC	320	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.8	49.1	83.9	100	271.64	Cell_QC_03	753.58557:3780061 754.58892:1662744 755.59228:0	79.05375:2523 83.08519:2566 84.45921:1782 86.0963:84141 91.92683:1691 95.08566:4786 99.4043:1831 104.1068:5806 110.67246:1862 124.99955:21469 135.97876:1905 146.98122:28950 153.48642:1751 163.01541:3120 181.72691:2129 184.07243:261534 202.07808:65159 203.08186:14898 247.45241:1925 308.29672:2291 325.3891:1701 400.5585:2119 419.25021:2646 468.34293:1845 478.33139:36620 479.32358:3379 497.29755:2025 530.53021:4759 548.53326:2774 551.5061:6085 570.51587:122826 640.28009:2287 694.50891:95461 713.45135:4999 753.58801:19601	339182	542368	2589356	2768013	4163433	3813960	3104210	3258843	2994379	3054813	3188594	2739702
