																															Class	Blank	Blank	KO	KO	KO	KO	KO	QC	QC	QC	QC	QC	QC	WT	WT	WT	WT	WT								
10485	8.224	734.4751	PE 36:6|PE 14:0_22:6	[M-H]-	similar chromatogram in higher mz_10937; similar chromatogram in higher mz_12911; found in higher mz's MsMs_12454; similar chromatogram in higher mz_11720; similar chromatogram in higher mz_10512; similar chromatogram in higher mz_15481; similar chromatogram in higher mz_19610	0.889	TRUE	8.41	734.47662	C41H70NO8P	PE	XQLJDXRKMXWECX-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	59.6	82.1	100	216.75	Cell_WT_2A	734.4751:8335828 735.47845:4609162 736.48181:1190351	78.95898:17681 87.96317:2125 117.90588:1751 122.002:3760 135.11877:2473 140.01147:20769 152.99644:4237 154.76294:1888 177.16438:2284 196.03888:11545 202.0789:49496 203.08644:16440 204.57111:1789 227.20084:174695 229.19307:8851 249.18623:1856 255.23378:3325 283.24216:58426 309.22092:2393 327.23352:121662 406.23392:2144 424.24503:24255 506.26151:2452 524.28473:1974 734.46643:19057	1948	0	4751900	3399896	5044934	3227280	3220400	5008302	4964844	4847668	5097710	5438283	5464475	4559780	7264241	8335828	4972146	5003894	973.8999023	3928881.9	5136880.333	6027177.9	1377.30245	894000.7964	256697.6884	1671350.336
10897	10.221	752.5224	PE 37:4|PE 17:0_20:4	[M-H]-	similar chromatogram in higher mz_15128; similar chromatogram in higher mz_20537; similar chromatogram in higher mz_12188; similar chromatogram in higher mz_15303	0.889	TRUE	9.65	752.52362	C42H76NO8P	PE	CKWQBCHPEQMNNL-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.7	53.9	79.6	100	35.83	Cell_WT_2A	752.5224:1559428 753.52575:818264 754.52911:268607	78.95932:5295 82.28818:1585 140.01373:5785 196.03612:3790 202.0788:60048 203.08716:19107 205.19765:3516 213.05486:1677 250.74211:2245 253.21945:2193 259.24481:6261 269.24936:47435 272.13696:1668 303.23196:81897 342.39984:2095 433.28235:1742 448.28647:2109 466.29953:6123 501.40192:1734 590.71899:1620 674.88092:1784 752.51483:8435	0	9258	804168	628229	1037148	834607	762144	1018530	1047300	1095542	1048167	1160739	1064824	976460	1217696	1559428	1176827	984908	4628.979004	813259.225	1072516.917	1183063.788	6546.364887	147913.3332	50031.74202	237086.2632
11397	12.695	772.58588	PE 38:1|PE 18:0_20:1	[M-H]-		0.889	TRUE	12.18	772.58618	C43H84NO8P	PE	DBYSGBYABPVNGO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.7	65.1	82.4	100	20.81	Cell_QC_02	772.58569:814057 773.58904:469386 774.5924:101624	78.95929:2911 82.45955:1667 84.43387:1739 98.1698:1741 100.93429:3967 101.84352:1961 116.86018:1733 127.58231:1710 128.76846:1908 137.89822:1871 140.0117:2938 143.39673:1763 150.29771:1589 152.46623:1597 196.03935:2473 202.07895:53579 203.08662:17542 283.26523:39072 309.27853:99955 462.2887:2049 480.31335:4431 772.58368:13461	0	0	736538	488551	668073	567173	609309	791863	814057	786220	807563	845164	887026	833381	1012804	1033456	838569	821489	0	613928.6938	821982.25	907939.8375	0	94725.37091	38012.82048	105588.7524
11319	12.147	770.56879	PE 38:2|PE 18:0_20:2	[M-H]-		0.556	TRUE	11.11	770.5705	C43H82NO8P	PE	WYDGEVICLIVPEG-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	98.9	59.8	75.4	100	2572.39	Cell_WT_2A	770.56927:914374 771.57262:602043 772.57598:132682	78.95925:3287 79.88185:1648 82.90621:1823 119.3214:1722 140.01163:5275 157.41934:1691 196.03926:3118 202.07866:57338 203.08685:14193 283.26453:34931 307.26413:108374 368.38519:1753 480.31314:4334 607.13135:1773 770.5802:9278	0	0	432816	309218	355396	432202	359274	548500	598660	611036	588484	610000	631766	833493	929728	914374	741528	517005	0	377781.0125	598074.1563	787225.5188	0	53700.35679	28267.58486	168613.4812
11321	11.785	770.5697	PE 38:2|PE 18:1_20:1	[M-H]-	ion correlated with 13222; ion correlated with 12255	0.556	TRUE	11.14	770.5705	C43H82NO8P	PE	UITCASPZWUAJBW-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.6	53.7	81.5	100	1752.76	Cell_WT_4A	770.5697:868436 771.57305:511550 772.57641:140673	98.1022:1672 127.313:1878 140.01181:2754 196.03952:1835 202.07903:62789 203.08763:19042 281.24991:46984 309.27893:46328 610.52185:2085 612.11835:1998 693.02142:1694 730.23846:1860 770.58429:8733	0	8359	699511	495414	747260	665941	620338	848060	815439	875933	933111	876203	998432	817542	1070787	1176475	923204	868436	4179.277344	645692.9313	891196.4583	971288.7375	5910.3907	95980.21961	65290.01631	148770.0974
11276	11.555	768.55511	PE 38:3|PE 18:0_20:3	[M-H]-	found in higher mz's MsMs_13421	0.889	TRUE	10.38	768.55487	C43H80NO8P	PE	MSYFXMJDQLPRGO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	98.6	75.6	82.1	100	54180.17	Cell_WT_2A	768.55511:23393690 769.55846:12938497 770.56182:3535975	78.95921:13394 140.01193:20388 196.03923:16209 202.07961:57200 203.08459:17792 214.04761:1977 233.23001:2216 261.26068:10183 283.26575:182012 287.23853:3930 303.23303:2317 305.24585:369992 462.30103:4592 480.31259:21295 502.29282:3018 652.89526:2176 768.55896:40728	0	0	8782205	6857096	9546192	9589575	8780328	13306895	13565654	13194860	13605684	14095021	14742017	18139466	19678294	23393690	16207696	12819487	0	8711079.2	13751688.5	18047726.6	0	1108633.871	576620.0012	3935946.289
11228	10.771	766.539	PE 38:4|PE 18:0_20:4	[M-H]-	found in higher mz's MsMs_15272; found in higher mz's MsMs_13356; found in higher mz's MsMs_12832; similar chromatogram in higher mz_12397; similar chromatogram in higher mz_12832; similar chromatogram in higher mz_13831; found in higher mz's MsMs_15415; found in higher mz's MsMs_12715; similar chromatogram in higher mz_17497; similar chromatogram in higher mz_15202	1	TRUE	10.03	766.53918	C43H78NO8P	PE	YEHAZLUVAZKVRO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.4	76	83.4	100	28638.99	Cell_WT_1B	766.5387:427522336 767.54205:249518192 768.54541:66071704	78.95925:59945 79.37103:5469 122.00194:12852 140.0118:96111 196.0392:52852 202.07957:144323 203.08739:47825 205.19405:21180 214.04741:7444 259.24475:97335 283.26562:763307 285.22131:9804 303.23279:1334089 462.29813:24577 480.3111:100929 482.27777:6261 500.28503:7128 766.54181:154070	648387	1232638	309206464	226696352	338266240	249727584	260575616	332356736	328299456	337457472	331099616	354904640	357039072	327492992	427522336	488257760	327780448	354827680	940512.5938	276894451.2	340192832	385176243.2	413128.065	45647439.28	12595702.93	70642870.74
11176	9.756	764.52393	PE 38:5|PE 18:1_20:4	[M-H]-	found in higher mz's MsMs_15366; found in higher mz's MsMs_13292; found in higher mz's MsMs_12657; similar chromatogram in higher mz_13679	0.944	TRUE	9.48	764.52362	C43H76NO8P	PE	ZYMZKMQPPJPQHY-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	74.5	82.1	100	872.5	Cell_QC_03	764.52338:52612624 765.52673:30639480 766.53009:7585109	78.95928:126741 96.96905:16225 122.00194:27715 140.01184:177745 196.03943:106606 202.07959:268963 203.08804:80229 205.19757:37537 255.23364:23266 259.24515:171163 281.25082:1376863 285.22131:16342 297.36777:9910 303.233:2359710 329.25473:14099 406.07651:10755 460.27896:36195 478.29703:199185 482.26508:11185 500.27161:10012 609.41827:9692 764.5332:249236	0	131032	44304456	35343632	53119972	41940204	42139888	53095248	53903388	52612624	55574796	55970568	60399488	54575500	70124896	79458376	55527780	58598488	65516.22656	43369630.4	55259352	63657008	92653.93616	6401469.299	2847928.539	10789619.62
11122	9.349	762.50806	PE 38:6|PE 16:0_22:6	[M-H]-	similar chromatogram in higher mz_12848; similar chromatogram in higher mz_13710; similar chromatogram in higher mz_15866; similar chromatogram in higher mz_17100; similar chromatogram in higher mz_17232; similar chromatogram in higher mz_18389; found in higher mz's MsMs_20540; found in higher mz's MsMs_20539; found in higher mz's MsMs_15181; found in higher mz's MsMs_13225; found in higher mz's MsMs_20536; found in higher mz's MsMs_15312; found in higher mz's MsMs_12584; similar chromatogram in higher mz_15081; similar chromatogram in higher mz_18469; similar chromatogram in higher mz_11143	1	TRUE	8.99	762.50787	C43H74NO8P	PE	MPWUZHVZZKSTPV-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	67.1	84.5	100	8468.21	Cell_QC_01	762.50793:155573488 763.51128:96683216 764.51464:25606748	78.95905:68099 96.97028:4588 107.0871:6720 121.10287:13055 122.00205:15998 135.11884:9087 140.01172:98697 147.11797:4197 149.13466:4890 152.99651:8901 161.13251:4742 163.07719:4884 175.14954:4630 177.16446:11323 191.17996:8015 196.03951:64388 202.07965:116083 203.08765:36400 229.19655:44127 249.18634:10269 255.23415:812834 283.24332:291424 327.23526:584246 434.26788:22718 452.2789:122512 474.93881:4243 506.27539:4438 524.27051:6578 762.51465:120966	193015	369513	154175536	124591616	174081600	115581480	139779872	155573488	162491856	161186768	161571360	170450064	172607520	144600368	198908816	230777376	155250416	184822064	281263.7969	141642020.8	163980176	182871808	124803.1315	23359960.35	6368414.835	34581703.92
11078	8.357	760.49011	PE 38:7|PE 16:1_22:6	[M-H]-	adduct linked to 12591_[M+Hac-H]-; found in higher mz's MsMs_13172	0.889	TRUE	8.54	760.49231	C43H72NO8P	PE	PMUXXFUNXMXIFC-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	61.4	80.6	100	174.88	Cell_QC_02	760.49323:10086301 761.49658:6187024 762.49994:1666875	78.95912:23944 96.97026:3006 107.08574:2858 121.10284:2988 122.00202:4130 133.10184:4482 135.1188:2754 140.0117:40442 147.11794:2529 149.13245:1918 177.16441:5887 184.12796:1905 191.17992:3363 196.03987:26435 202.07964:51389 203.08424:17725 229.19617:19645 249.18628:5125 253.21945:277798 283.24289:109268 284.8172:1958 323.3407:2114 327.23465:195094 432.25607:8723 450.26346:42816 524.27039:2735 628.52856:3216 760.49158:32464	0	0	8754918	6884539	10402930	7278088	7885179	9829609	10086301	10020567	10320335	11168377	10783296	9031156	13094673	15311191	10116133	10367458	0	8241130.7	10368080.83	11584122.2	0	1399271.995	510935.3986	2565429.109
11481	9.909	776.52228	PE 39:6|PE 17:0_22:6	[M-H]-	ion correlated with 12847; similar chromatogram in higher mz_13081	0.222	TRUE	9.33	776.52362	C44H76NO8P	PE	WVGREBRFGJNLSB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.7	18.2	82.2	100	53.3	Cell_WT_3B	776.52228:1050525 777.52563:659314 778.52899:178956	78.95935:7088 87.00915:11313 93.65807:1716 101.02449:2073 138.56744:1798 140.01181:4192 170.04698:2634 196.03621:3028 201.06966:2138 202.07874:57999 203.08717:19408 220.7843:1718 227.20097:77062 255.23225:13583 269.24963:26580 283.2403:9293 290.0867:10009 303.233:1922 327.2326:19853 466.29974:3206 474.34299:3378 492.34918:6240 581.18561:3335 702.55133:28656 776.52655:4638	0	0	961205	698940	981837	755638	783212	918005	917220	903983	1043260	971733	1059619	797510	1143812	1190540	1050525	1014210	0	836166.6	968969.9583	1039319.45	0	127450.7836	68180.29063	152490.9443
11977	12.287	796.58716	PE 40:3|PE 18:0_22:3	[M-H]-	ion correlated with 12673; similar chromatogram in higher mz_13648; similar chromatogram in higher mz_16181; found in higher mz's MsMs_14165; similar chromatogram in higher mz_16488	0.889	TRUE	11.77	796.58618	C45H84NO8P	PE	FWFYKTALQSTAHK-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.7	74.5	80.4	100	112.6	Cell_KO_3B	796.58667:2248463 797.59002:1487945 798.59338:401161	78.95929:6318 103.48157:1665 122.00195:2056 140.0108:9309 181.97864:1701 196.03882:8550 201.06949:2070 202.07887:52049 203.08739:16061 283.26465:94401 333.2774:213834 462.3006:2496 480.30801:10408 560.83148:1772 577.48621:1915 617.27643:2050 796.58813:23804	4063	12486	2077677	1525383	2064055	2248463	1864879	2577698	2651848	2855866	2840540	2964514	3083050	3399610	3985278	4483380	3164362	2981452	8274.953735	1956091.55	2828919.042	3602816.25	5955.952649	276473.1174	188836.4846	620745.376
11925	11.517	794.57098	PE 40:4|PE 18:0_22:4	[M-H]-	similar chromatogram in higher mz_17689; similar chromatogram in higher mz_17793; found in higher mz's MsMs_14104; similar chromatogram in higher mz_16493	0.889	TRUE	10.87	794.5705	C45H82NO8P	PE	TVACGFJBGVEGCR-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.6	80.3	84.9	100	3835.39	Cell_WT_4A	794.57062:39233088 795.57397:25367238 796.57733:7435902	78.95921:28104 96.97025:3663 117.35156:2238 122.00202:5444 123.72984:2429 140.01167:44733 196.0394:27484 201.06961:2003 202.07941:67981 203.08763:22818 233.22566:3147 251.55911:2128 260.69894:1997 281.24518:2243 283.26578:369948 287.27347:14085 313.25436:5079 331.26514:736296 462.30087:8214 480.31375:44133 506.27527:2061 510.30545:4534 528.31366:3231 565.30627:2081 776.55237:3734 794.57532:97909	0	17148	34328364	25479424	38663044	25882220	28383392	34230088	35321872	34738796	35473844	36564300	37284800	32536344	45527288	52461728	31432458	39233088	8574.124023	30547288.8	35602283.33	40238181.2	12125.64248	5750882.15	1138419.605	8877767.411
11872	11.189	792.55481	PE 40:5|PE 18:0_22:5	[M-H]-	found in higher mz's MsMs_16090; found in higher mz's MsMs_14052; found in higher mz's MsMs_13417; similar chromatogram in higher mz_13539; similar chromatogram in higher mz_14052; similar chromatogram in higher mz_14127; similar chromatogram in higher mz_17644; similar chromatogram in higher mz_17767; similar chromatogram in higher mz_18685; similar chromatogram in higher mz_20420; similar chromatogram in higher mz_17499	0.889	TRUE	10.11	792.55487	C45H80NO8P	PE	KYERVKWKQQBRQB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	98.8	70.4	83.5	100	4310.5	Cell_QC_01	792.55536:48074504 793.55871:31124052 794.56207:8699203	78.95922:26604 81.77984:1916 93.11319:1858 96.97024:2914 122.002:4437 140.01154:33836 152.99644:2653 163.07712:2197 163.14963:3092 177.16438:2293 196.03915:28441 202.07953:57144 203.08809:22714 231.21272:17439 255.23489:15217 283.26547:321434 285.26196:81989 311.241:2442 316.23679:1943 329.24744:356727 462.30405:9854 480.31067:48708 488.30899:1855 508.29117:3230 526.2934:2339 718.53766:2657 744.6355:1967 792.55859:48734	0	0	45153892	31298858	49228988	39764504	36897820	48074504	49631644	50174968	50563304	52852068	55151148	49433292	63312072	67175560	51213232	49328136	0	40468812.4	51074606	56092458.4	0	7000477.629	2527096.969	8498019.866
11819	10.461	790.53998	PE 40:6|PE 18:0_22:6	[M-H]-	found in higher mz's MsMs_13997; similar chromatogram in higher mz_11835; similar chromatogram in higher mz_16330; similar chromatogram in higher mz_16536; similar chromatogram in higher mz_18306; found in higher mz's MsMs_16042	1	TRUE	9.87	790.53918	C45H78NO8P	PE	XYYHNDVKALDFHQ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.6	73.8	84.7	100	17895.36	Cell_QC_05	790.5401:191742432 791.54345:120165960 792.54681:33531840	78.95909:53573 96.97029:3521 121.10288:5296 122.00207:9342 133.10373:2903 135.11885:6278 140.01137:69398 149.13467:4015 152.99652:4047 161.13254:2943 168.04471:4107 175.14955:4667 177.16731:8196 191.17999:3929 196.0388:43706 202.07903:81810 203.08716:26671 214.04762:5377 229.19522:28946 249.18637:6022 283.26962:478256 327.23383:396302 462.29306:13379 480.31149:83794 506.27545:4132 524.27057:4360 705.40436:2872 715.56494:3138 716.57257:14084 790.55127:78240	57387	153600	181526544	133353728	194980816	126254112	161655824	173404032	175501328	179603712	176713328	191742432	191743552	168072832	224023440	229145520	162673104	203762048	105493.6074	159554204.8	181451397.3	197535388.8	68033.28735	29738890.53	8220225.035	30915245.8
12168	10.184	804.51617	PE 40:7;O|PE 20:4_20:3;O	[M-H]-	adduct linked to 13787_[M+Hac-H]-	0.889	TRUE	8.47	804.51849	C45H76NO9P	OxPE	ONZPXIOGDCMVPR-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCC(O)C=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	94.7	97	37.4	32.4	100	127.93	Cell_WT_3B	804.51666:5452873 805.52001:3273642 806.52337:844575	78.95945:16414 83.05057:2005 102.11802:1934 132.19415:1968 140.0112:12519 196.03999:8226 202.07957:61728 203.08792:17193 205.19774:3246 239.23935:8060 255.23386:2775 256.91107:1869 259.24454:19791 284.25842:3298 303.23294:281260 418.26923:16642 436.28577:52205 722.5058:80181	0	0	4985586	4064236	6628706	4394982	4658264	5226452	5470590	5095052	5465339	5658253	5850222	5524224	5832568	7070983	5452873	5680586	0	4946354.8	5460984.5	5912246.7	0	999623.2004	275479.5775	664129.3617
11759	9.451	788.52344	PE 40:7|PE 18:1_22:6	[M-H]-	similar chromatogram in higher mz_14018; similar chromatogram in higher mz_14371; found in higher mz's MsMs_13944	0.889	TRUE	9.36	788.52362	C45H76NO8P	PE	JZSZAGWWWKKXLO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	67.6	84.5	100	4568.23	Cell_WT_2A	788.52344:76674960 789.52679:47683152 790.53015:12714070	78.95935:77828 83.64333:4724 96.9703:6814 107.08711:7604 117.07135:6667 121.10129:7898 122.00207:15878 133.10188:5312 135.11696:7434 140.01178:94855 149.13249:6122 152.99654:7909 163.15222:5375 177.16447:12051 191.17999:9439 196.03966:73361 202.0797:155909 203.08797:45600 214.04764:8793 223.2021:5070 229.19597:39357 249.18637:12580 281.25085:860107 283.24307:270706 327.23483:593125 362.05252:4674 366.13016:4999 460.27942:18891 478.29834:106388 506.26178:6548 524.27063:5866 648.2149:5782 788.5321:119236	0	39639	53858232	43428760	64027876	47625688	52834216	56883200	58139732	59737176	57857804	62834212	63663008	54748080	72359528	76674960	58901244	64663192	19819.63477	52354954.4	59852522	65469400.8	28029.19629	7758697.395	2798321.144	9107356.723
11714	8.593	786.50702	PE 40:8|PE 18:2_22:6	[M-H]-	adduct linked to 10336_[M-H]-; similar chromatogram in higher mz_15017	0.889	TRUE	8.56	786.50787	C45H74NO8P	PE	HIZMZVSEIXACMP-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCC=CCC=CCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	54.8	78.9	100	161.11	Cell_QC_05	786.50714:4040754 787.51049:2212004 788.51385:678963	77.13625:1916 78.95937:10836 80.15602:1736 121.10286:1984 140.01131:13752 143.03886:1725 196.03908:8487 202.07878:60181 203.08685:20753 227.88959:1802 229.19586:4310 270.18085:1856 279.23401:110193 283.24261:34859 309.22101:2502 327.23373:75800 438.09634:1968 458.2709:2730 476.27905:14705 524.28485:2054 649.78253:2392 786.5069:10009	17922	17072	3497821	2918637	4533351	3291713	3398536	3620140	3600884	3760013	3828794	4040754	4126408	3222952	4890748	4935368	3695355	3535738	17496.77148	3528011.55	3829498.75	4056032.05	600.8115067	603232.368	216198.2494	800749.6005
11655	7.969	784.49213	PE 40:9|PE 18:3_22:6	[M-H]-	ion correlated with 15573	0.889	TRUE	8.41	784.49231	C45H72NO8P	PE	UCWMHVFXQNTJNR-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCC=CCC=CCC=CCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	98	99.8	30.6	47.8	100	9.44	Cell_WT_2A	784.49237:745156 785.49572:486934 786.49908:271848	78.95938:2575 140.01384:2870 183.32397:1830 196.03958:2087 202.07889:68069 203.08669:20972 220.73714:1892 277.21689:16306 283.24307:5978 327.2338:13297 414.60703:2259 474.2688:2890	0	0	544286	404142	523400	329810	399033	562565	512463	540354	513573	526747	567617	538244	753012	745156	517968	465067	0	440134.2875	537219.9896	603889.6188	0	90742.90101	23907.91113	135237.9511
12820	14.522	828.6488	PE 42:1|PE 24:0_18:1	[M-H]-		0.889	TRUE	13.18	828.6488	C47H92NO8P	PE	HZQGLAQCNUAUPN-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	99.7	98.2	41.3	72.9	100	17.44	Cell_WT_2A	828.6488:324943 829.65215:255847 830.65551:56380	78.9593:1589 117.85975:1748 134.14185:1608 201.07292:2139 202.07863:56368 203.08681:19329 206.51285:1808 227.60065:1861 281.24957:40592 342.49103:1677 367.35785:15592 576.85382:1733 828.64618:3208	0	0	148800	134274	292671	172937	197528	204616	219100	204784	235052	222942	219599	162813	197961	324943	212947	235194	0	189241.8625	217681.9167	226771.6031	0	62628.12312	11594.26923	60869.47629
12307	8.349	810.50665	PE 42:10|PE 20:4_22:6	[M-H]-	adduct linked to 13949_[M+Hac-H]-	0.889	TRUE	8.66	810.50787	C47H74NO8P	PE	LMWGIQYUPHCPHA-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	49.4	81.5	100	118.44	Cell_WT_2A	810.50665:4110798 811.51:2873350 812.51336:873721	78.95889:10979 82.39851:1670 116.79203:1659 122.00201:2376 140.01149:14649 177.16722:2332 196.03839:11531 201.07301:2098 202.07886:69741 203.08669:23721 205.19415:2082 229.1958:3674 240.43857:1815 259.24408:8208 283.24167:30338 303.23172:95949 327.23364:58241 367.74139:2240 398.21713:1719 482.26535:1922 500.28531:5850 524.28473:3505 607.45526:1810 610.23199:2025 639.52734:1994 745.7832:1869 760.11621:1675 810.51056:9505	0	0	2350243	1842152	2896230	1780815	2257781	2516040	2588734	2689924	2640373	2919411	2981416	2237240	3395727	4110798	2626184	2561245	0	2225444.2	2722649.542	2986238.75	0	450328.2991	186620.7834	758876.478
12673	12.312	822.60175	PE 42:4|PE 18:0_24:4	[M-H]-	ion correlated with 11977; found in higher mz's MsMs_14778	0.889	TRUE	12.16	822.60181	C47H86NO8P	PE	CNFXZBRCOHOJAB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	76.5	81.2	100	74.55	Cell_QC_05	822.60168:2781350 823.60503:1897768 824.60839:668376	78.95929:8243 122.00195:2385 134.62051:1691 140.0114:13214 152.99866:1643 160.41544:1704 196.03606:7097 202.07961:56164 203.08389:16285 283.26562:120326 315.30045:2206 359.29773:253462 378.5813:1943 447.36493:1895 462.3006:3907 480.31268:14705 629.5318:1898 822.60742:30749	15853	15432	2480316	1775123	2388982	2125772	1782890	2509072	2609696	2722889	2684472	2781350	2839530	2612282	3740506	4170452	2625066	2835158	15642.64648	2110616.5	2691168.208	3196692.9	297.6104719	329528.1995	119156.9613	714657.0473
12597	11.827	820.58417	PE 42:5|PE 18:0_24:5	[M-H]-	found in higher mz's MsMs_14729	0.889	TRUE	11.07	820.58618	C47H84NO8P	PE	PILFQNXZTBZETB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.4	64.3	84.9	100	580.71	Cell_QC_03	820.5871:8492884 821.59045:5627958 822.59381:1693038	78.95903:13199 122.00189:2572 140.01111:16642 196.03835:14249 201.06941:2341 202.07869:61607 203.08656:19355 255.23354:7678 259.24463:3738 277.5231:2022 279.23462:2422 281.25055:3034 283.26474:137438 303.23203:16692 313.29318:16470 337.30667:9992 357.27765:210347 462.30038:3236 480.31174:18910 534.3551:3012 536.33252:2000 627.52661:4342 628.5257:17498 820.59357:32389	0	0	7621884	5030598	6940298	6339780	5547792	8312324	8452122	8492884	8491803	9178732	9471226	8957149	12079428	13192210	8679701	9468693	0	6296070.4	8733181.917	10475436.2	0	1041160.773	472302.1189	2030827.564
