Basic information,,,,Log2 Fold Change,,,,,,,,,Adjusted P-value,,,,,,,,,Normalized Peak Area: Samples,,,,,,,,,,,,,,,,,,,,,,,,Norm. Peak Area: Blanks (noise),,,,,,,Group CV [%],,,,,,,,
ID,Name,Calc. MW,RT [min],"(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)","(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)",S01_P40_WT1,S02_P40_KO1,S03_P40_WT2,S04_P40_KO2,S05_P40_WT3,S06_P40_KO3,S07_P40_WT4,S08_P40_KO4,S09_P2_WT1,S10_P2_KO1,S11_P2_WT2,S12_P2_KO2,S13_P2_WT3,S14_P2_KO3,S15_P2_WT4,S16_P2_KO4,S17_E14_5_WT1,S18_E14_5_KO1,S19_E14_5_WT2,S20_E14_5_KO2,S21_E14_5_WT3,S22_E14_5_KO3,S23_E14_5_WT4,S24_E14_5_KO4,blank01,blank02,blank03,blank04,blank05,blank06,blank07,"E14_5, KO","E14_5, WT","P2, KO","P2, WT","P40, KO","P40, WT",,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{3-[Acetyl(hydroxy)amino]propyl}phosphonic acid,197.0453,0.48,142443.000000000000000,24.715076245485800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,APV,197.0453,0.48,1179.000000000000000,36.715115823115100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C240_HILIC,2-methylcitric acid,206.0427,20.18,-0.070000000000000,0.060000000000000,-0.310000000000000,2.830000000000000,3.530000000000000,0.690000000000000,2.700000000000000,3.760000000000000,1.050000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.000000000014972103934891000000,0.000000000003299087854754150000,0.000532051531988882000000000000,0.000000000022205435557942100000,0.000000000003388161546196830000,0.000012867581854458800000000000,55868206.228644000000000,65708435.415717100000000,67161362.695272700000000,56253753.306789600000000,63505362.674972600000000,57098071.716447600000000,52738479.691279700000000,52149565.598299500000000,9228778.040862710000000,8987559.299113040000000,8426092.265901100000000,8195030.333145880000000,7943940.580754200000000,8991644.754253470000000,8337215.212984690000000,8429534.956504180000000,6108321.780907320000000,4841709.574568120000000,4713153.985283860000000,3606263.663782220000000,5646875.997186010000000,4385370.829912090000000,3888933.810913490000000,4000371.942357680000000,5.7E+04,5.1E+04,4.2E+04,4.2E+04,6.0E+04,6.3E+04,4.1E+04,12.6,19.4,4.7,6.4,9.9,11.1,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-(Carboxymethyl)-3-hydroxypentanedioic acid,206.0427,0.10,21076.000000000000000,45.703195871203500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-methylcitric acid,206.0427,0.10,500.000000000000000,51.533345741646700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,".ALPHA.-METHYLISOCITRIC ACID, THREO-",206.0427,0.10,498.000000000000000,48.618270806425100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid",206.0427,0.10,4573561.000000000000000,48.618270806425100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(-)-homoisocitric acid,206.0427,0.10,4573874.000000000000000,45.546862022479900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(R)-homocitric acid,206.0427,0.10,388564.000000000000000,48.461936957701500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"3-C-Carboxy-2,4-dideoxy-2-methyl-D-threo-pentaric acid",206.0427,0.10,388748.000000000000000,51.533345741646700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C241_HILIC,N-Acetyl-L-phenylalanine,207.0895,2.60,0.410000000000000,-0.020000000000000,-0.450000000000000,0.260000000000000,-0.440000000000000,-0.700000000000000,0.690000000000000,0.430000000000000,-0.260000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.748128275380883000000000000000,0.189887219389551000000000000000,0.594262416620957000000000000000,1.000000000000000000000000000000,6558790.353281590000000,9678672.351067420000000,5854772.662739550000000,5651684.329509060000000,6176592.880891500000000,23445585.062960300000000,5416950.182044860000000,6323121.716250140000000,7174567.240148160000000,5934856.178966930000000,4531796.265974970000000,4263931.861830320000000,5131504.108707070000000,4648852.288780870000000,4882248.740415020000000,5247591.232060690000000,8094788.782421850000000,9074922.317940970000000,7086076.253108610000000,4694734.242606070000000,8172411.894344280000000,5972594.595713580000000,8512791.206812050000000,5905773.280776020000000,1.8E+05,1.4E+05,2.6E+05,1.8E+05,2.2E+05,1.9E+05,2.0E+05,29.2,7.7,14.5,21.9,73.6,8.1,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Methylone,207.0895,-0.20,21106350.000000000000000,55.232394783906400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-isopropylterephthalamic acid,207.0895,-0.20,63098.000000000000000,62.311424820085900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-Acetyl-L-phenylalanine,207.0895,-0.20,67404.000000000000000,64.324903147982600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Toloxatone,207.0895,-0.20,31769.000000000000000,62.545344719956200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2976435,207.0895,-0.20,134261.000000000000000,61.965576806080300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rhexifoline,207.0895,-0.20,161090.000000000000000,56.380516534852700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MFCD00063866,207.0895,-0.20,91422.000000000000000,64.324903147982600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Phenylpropionylglycine,207.0895,-0.20,1296138.000000000000000,56.209380080259000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Acetamido-4-methylphenyl acetate,207.0895,-0.20,641574.000000000000000,53.504205724351200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cantleyine,207.0895,-0.20,390941.000000000000000,55.112466055520900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C242_HILIC,hydroxycitric acid,208.0219,17.05,0.270000000000000,-0.070000000000000,-0.080000000000000,-0.260000000000000,-0.030000000000000,0.220000000000000,0.080000000000000,0.310000000000000,0.230000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.922415643024507000000000000000,1.000000000000000000000000000000,0.746754275439213000000000000000,1.000000000000000000000000000000,0.558357733783884000000000000000,0.536855266483118000000000000000,143427489.863267000000000,130115921.763694000000000,112064217.752141000000000,155801244.345405000000000,137180028.364034000000000,148222964.429138000000000,115686831.104483000000000,157956201.096004000000000,176096528.053288000000000,137446388.255446000000000,143184574.093750000000000,132754371.719124000000000,121641361.975949000000000,150237125.824696000000000,159168609.582630000000000,183220915.628996000000000,146693334.423147000000000,108863128.379437000000000,121241180.383399000000000,119607377.585529000000000,100122299.827695000000000,137190116.682522000000000,137689084.884126000000000,125549139.544976000000000,8.0E+04,7.2E+04,7.5E+04,5.3E+04,6.0E+04,9.3E+04,7.0E+04,9.6,16.2,15.1,15.5,8.5,12.2,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,hydroxycitric acid,208.0219,-0.26,110439.000000000000000,17.864067157166500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C243_HILIC,Elaeokanine C,211.1573,3.13,1.570000000000000,0.820000000000000,1.180000000000000,2.240000000000000,-2.100000000000000,-4.340000000000000,2.980000000000000,-1.720000000000000,-4.700000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.029782364383770400000000000000,0.134280852069562000000000000000,0.000172932762379650000000000000,0.025287014707373900000000000000,0.048180897615532500000000000000,0.000058651071167352500000000000,6639331.529119770000000,36053729.416664900000000,9468965.969257600000000,35225697.101940400000000,16290777.971248400000000,12522104.825448700000000,6481197.905280910000000,7989382.094538150000000,1754679.091504250000000,3337533.406879520000000,1662011.183394770000000,2040349.399432940000000,749598.971628875000000,2695614.730751930000000,3194387.909860360000000,6075645.323579130000000,18149703.395396000000000,74840798.650429000000000,20722779.762236100000000,39413031.167726700000000,48449871.834129000000000,231588652.572446000000000,60455860.003910600000000,82044752.614634100000000,2.1E+05,1.8E+05,1.7E+05,2.2E+05,1.3E+05,1.9E+05,2.8E+05,79.6,56.4,50.1,54.9,64.4,47.2,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Elaeokanine C,211.1572,0.21,391168.000000000000000,27.109018229175300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C244_HILIC,2-phosphinomethylmalic acid,212.0086,10.60,-0.240000000000000,-0.380000000000000,-0.240000000000000,-0.610000000000000,-1.460000000000000,-0.850000000000000,-0.470000000000000,-1.460000000000000,-0.990000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.029732190935934700000000000000,0.000002657189946611860000000000,0.003460929015794400000000000000,0.462570397892349000000000000000,0.000006853449738363910000000000,0.000649277009474577000000000000,21546580.873331300000000,28232284.512356400000000,23460420.419540200000000,18085302.870759400000000,24159748.596131500000000,17772894.620705500000000,20494835.383561700000000,19999511.899300000000000,41757423.486116800000000,28772988.882423600000000,32445690.517078000000000,24062013.696906800000000,28482681.586783600000000,22363082.556927500000000,36247042.893659700000000,32671155.655108600000000,65552296.220056100000000,61440750.271819100000000,62131011.734486100000000,42706296.287469300000000,61372903.325201300000000,53318701.872261100000000,52257489.349514200000000,51348143.783051500000000,6.6E+04,9.2E+04,9.0E+04,9.9E+04,9.9E+04,1.0E+05,9.5E+04,14.7,9.4,17.3,16.3,23.3,7.5,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-phosphinomethylmalic acid,212.0086,0.18,30791556.000000000000000,56.259863533740100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C245_HILIC,Glycerylphosphorylethanolamine,215.0559,15.72,0.070000000000000,0.380000000000000,-0.060000000000000,-2.950000000000000,-0.240000000000000,2.710000000000000,-3.260000000000000,-0.100000000000000,3.150000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.000000077760416093691300000000,1.000000000000000000000000000000,0.000000287927665991669000000000,0.000000026655517591158500000000,1.000000000000000000000000000000,0.000000071995457166976800000000,3455039.876658090000000,5150114.612525730000000,3182968.277078410000000,3927728.836284400000000,4274610.256679020000000,2809556.175515550000000,3124088.481441090000000,3051344.453483500000000,32103408.834840400000000,36681641.578116000000000,25891650.916087500000000,30702406.032501300000000,25438415.054774500000000,35963996.283458500000000,20182225.252294000000000,23950365.818081600000000,5101169.525511120000000,5258571.922920210000000,4751162.665824380000000,4252831.296856000000000,3042164.876698390000000,3246108.473579530000000,3066699.622631640000000,3105302.939086450000000,3.0E+05,1.3E+05,6.2E+05,3.2E+05,1.9E+05,3.8E+05,4.2E+05,25.3,27.3,18.5,18.8,28.4,15.1,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Glycerylphosphorylethanolamine,215.0559,0.03,17215919.000000000000000,26.844649727489900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,240I539PWQ,215.0559,0.03,110410.000000000000000,17.896433151659900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(S)-?-glycerophosphorylethanolamine,215.0559,0.03,4573608.000000000000000,17.896433151659900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(R)-?-glycerophosphorylethanolamine,215.0559,0.03,392177.000000000000000,17.896433151659900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C246_HILIC,Valylvaline,216.1475,11.67,-0.560000000000000,-0.010000000000000,0.020000000000000,-0.640000000000000,0.660000000000000,1.310000000000000,-1.190000000000000,0.090000000000000,1.280000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.610760356293589000000000000000,0.174309460071085000000000000000,0.005127800830311290000000000000,0.009948119170233340000000000000,1.000000000000000000000000000000,0.001251861721464850000000000000,19145696.907807500000000,20862681.864317200000000,19706764.546914900000000,13342619.275067200000000,22415524.711034800000000,13057898.706352500000000,18260335.555884500000000,12415385.022675700000000,30640018.381134800000000,34721192.837753000000000,30094872.216923800000000,25621415.174127800000000,20101264.193858900000000,22584354.246846100000000,31950223.119334600000000,39675699.455640200000000,18799350.141436100000000,13868382.600389900000000,13753695.636683800000000,13718700.064411000000000,9483577.880311380000000,11097643.896060200000000,10787864.149179700000000,10165943.645157100000000,2.6E+05,2.6E+05,3.2E+05,3.1E+05,4.3E+05,2.8E+05,3.9E+05,15.3,31.3,25.9,19.3,26.7,9.0,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Valylvaline,216.1474,0.46,362559.000000000000000,30.112716775106700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C247_HILIC,D-PANTOTHENIC ACID,219.1106,3.33,0.140000000000000,0.230000000000000,-0.170000000000000,-1.040000000000000,-0.070000000000000,0.980000000000000,-1.140000000000000,0.240000000000000,1.380000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.003631872545650870000000000000,1.000000000000000000000000000000,0.006870219436806890000000000000,0.008216067204134480000000000000,1.000000000000000000000000000000,0.002485956853221780000000000000,905460111.232574000000000,1404285174.519600000000000,881749414.979682000000000,808104513.288252000000000,899490844.966322000000000,1052217186.427550000000000,747400627.600711000000000,907740149.047237000000000,1722976296.559470000000000,2143958140.685140000000000,1788815292.411150000000000,1561763695.191880000000000,1879513240.567250000000000,2165248592.447540000000000,1980504463.213790000000000,2472460289.775340000000000,748036485.698004000000000,840622980.592864000000000,952258497.695497000000000,650130436.675881000000000,912914386.015731000000000,1591604837.968250000000000,997403044.497563000000000,819719988.691326000000000,3.5E+05,2.3E+05,3.4E+05,3.5E+05,3.3E+05,6.1E+05,2.5E+05,43.0,12.0,18.2,6.1,25.0,8.7,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pantothenic acid,219.1107,-0.21,963.000000000000000,87.924205949139700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D-PANTOTHENIC ACID,219.1107,-0.21,6361.000000000000000,87.924205949139700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C248_HILIC,deoxyuridine,228.0747,5.80,-0.150000000000000,-0.630000000000000,0.060000000000000,-0.590000000000000,-0.460000000000000,0.130000000000000,-0.110000000000000,-0.680000000000000,-0.560000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.978139570915548000000000000000,0.899146142078046000000000000000,22689845.415537000000000,34024890.684008500000000,23834007.575321400000000,19143243.629177000000000,24314353.588105300000000,22105661.986763600000000,18633191.414391400000000,19717966.576260400000000,36024657.626838300000000,14539658.591686600000000,22648086.498315300000000,17425394.142477900000000,37624480.005702000000000,27847379.545562300000000,34214961.537362400000000,31110581.152529800000000,35222573.931785100000000,35982450.927120600000000,45312166.914053000000000,25862839.146185100000000,28804274.496377200000000,34191663.448763400000000,10447557.780056100000000,32767289.777637200000000,3.5E+05,3.8E+05,2.1E+05,1.5E+05,2.3E+05,2.9E+05,1.3E+05,13.7,49.0,35.2,20.8,29.4,11.5,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Zebularine,228.0746,0.25,90372.000000000000000,49.107086024457100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deoxyuridine,228.0746,0.25,13118.000000000000000,52.826473039228100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5'-Deoxyuridine,228.0746,0.25,392371.000000000000000,50.966779531842600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C249_HILIC,asn-val,231.1220,17.37,-0.280000000000000,-0.090000000000000,-0.180000000000000,8.810000000000000,8.620000000000000,-0.190000000000000,8.620000000000000,8.520000000000000,-0.100000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.000000000005006776355516660000,0.000000000003299087854754150000,0.944756019641939000000000000000,0.000000000006860354876773540000,0.000000000003388161546196830000,1.000000000000000000000000000000,329869339.614037000000000,379527966.698815000000000,307172574.291782000000000,267967891.851551000000000,331189315.162374000000000,257018678.170449000000000,280743163.989053000000000,256828350.300147000000000,563161.288828307000000,648757.381468038000000,709992.502755068000000,686904.144154462000000,710178.752891600000000,537932.355482475000000,796473.657625640000000,860947.700218835000000,693522.609408991000000,1114221.996190840000000,746902.095521405000000,729427.530240781000000,873332.846248352000000,704660.785192633000000,1081248.734616390000000,694261.593244445000000,2.4E+05,2.3E+05,2.6E+05,2.3E+05,2.8E+05,2.2E+05,3.8E+05,25.0,20.3,19.6,13.9,20.6,7.6,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,asn-val,231.1219,0.43,16568270.000000000000000,45.997022223545600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,val-asn,231.1219,0.43,14173015.000000000000000,45.997022223545600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C250_HILIC,N-(tert-Butoxycarbonyl)-L-leucine,231.1471,8.08,-0.150000000000000,-0.090000000000000,-0.300000000000000,-0.890000000000000,-4.130000000000000,-3.240000000000000,-0.960000000000000,-3.990000000000000,-3.030000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.001380108664061170000000000000,0.000000000033251809242581700000,0.000000017812849865162300000000,0.003449835705104620000000000000,0.000000000058286221411895400000,0.000000022754293965698800000000,253831505.162167000000000,233829707.234381000000000,240897688.922742000000000,211421041.029443000000000,271093695.305190000000000,165920387.652076000000000,183755495.623526000000000,244272921.096919000000000,881140595.675124000000000,603636377.020537000000000,445855946.962272000000000,369079668.502844000000000,426245582.109497000000000,494947959.990845000000000,471038439.348648000000000,353192260.854093000000000,4228652159.626080000000000,3402497015.340390000000000,4362125177.913170000000000,3221862650.845700000000000,4921980179.287110000000000,3655415234.952610000000000,4304168171.876760000000000,3855310226.204670000000000,6.1E+05,9.8E+05,5.7E+05,4.8E+05,8.3E+05,4.8E+05,3.0E+05,7.9,7.1,25.8,39.1,16.3,15.9,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-(tert-Butoxycarbonyl)-L-leucine,231.1471,0.07,75037.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4138517,231.1471,0.07,147286.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,isobutyryl-L-carnitine,231.1471,0.07,8352507.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,butyrylcarnitine,231.1471,0.07,388877.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C4-Carnitine,231.1471,0.07,184820.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C251_HILIC,4-Hydroxyprolylthreonine,232.1060,13.97,0.290000000000000,0.330000000000000,-0.130000000000000,1.860000000000000,3.440000000000000,1.580000000000000,1.820000000000000,3.870000000000000,2.050000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.000002599868210815020000000000,0.000000000195908340831881000000,0.000023198142884110800000000000,0.000001374693095870230000000000,0.000000000037404227863172900000,0.000001878897962106000000000000,97749214.632761700000000,137399300.486939000000000,105691775.705161000000000,96400593.103383200000000,110493622.937720000000000,191139623.285441000000000,94429238.999844400000000,111335954.256523000000000,29777314.764039000000000,42399090.360541100000000,26283716.916537900000000,25032661.078387200000000,24833198.027647000000000,34585655.897631300000000,34101218.946258700000000,35951175.475345600000000,10785287.867664200000000,11437502.909709000000000,9369801.932481040000000,9392611.252250890000000,8486519.229029160000000,7372051.394308180000000,9341872.119065750000000,7664325.343468920000000,2.8E+05,2.7E+05,2.7E+05,2.7E+05,2.6E+05,6.7E+05,2.7E+05,20.9,10.0,20.8,14.4,31.1,7.2,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-(3-Carboxypropyl)-L-glutamine,232.1059,0.35,21865667.000000000000000,21.855103146571000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Threonyl-4-hydroxyproline,232.1059,0.35,35032825.000000000000000,22.765732444344800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4-Hydroxyprolylthreonine,232.1059,0.35,35032808.000000000000000,25.042305688779200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Boc-Asn-Oh,232.1059,0.35,74037.000000000000000,14.570068764380700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N(2)-succinyl-L-ornithine,232.1059,0.35,113025.000000000000000,19.426758352507500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N~2~-(3-Carboxypropanoyl)ornithine,232.1059,0.35,896.000000000000000,19.426758352507500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Asp-Val,232.1059,0.35,4171248.000000000000000,24.283447940634400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,val-asp,232.1059,0.35,8140250.000000000000000,21.855103146571000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-(3-Carboxypropyl)glutamine,232.1059,0.35,315618.000000000000000,21.855103146571000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"N-acetyl-LL-2,6-diaminopimelic acid",232.1059,0.35,389292.000000000000000,19.426758352507500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C252_HILIC,Threonyl-4-hydroxyproline,232.1060,17.55,-0.230000000000000,0.520000000000000,0.070000000000000,4.490000000000000,5.100000000000000,0.610000000000000,3.740000000000000,4.810000000000000,1.070000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,0.000000000982576246903450000000,0.000000000055840757703243900000,0.303144816021617000000000000000,0.000000025109665652577100000000,0.000000000270999623535368000000,0.031702966026629100000000000000,146522695.916654000000000,168904510.238383000000000,158329277.479862000000000,127860961.771702000000000,157705317.407156000000000,47428746.239836600000000,136415411.646495000000000,131899272.056421000000000,9501648.776662050000000,9423224.443333730000000,6369256.832254130000000,8755690.458995320000000,7166337.062403990000000,10194764.597329400000000,6073990.541248830000000,9990337.977374790000000,4443532.541777100000000,4310138.130219310000000,5122813.446586670000000,4428614.426207930000000,4415941.933976510000000,4845025.990298250000000,4130918.603198410000000,5455258.711784900000000,2.1E+05,3.5E+05,3.8E+05,3.7E+05,2.6E+05,8.6E+05,2.4E+05,10.9,9.3,6.7,21.3,43.0,7.0,,,
,Name,Molecular Weight,DeltaMass [ppm],CSID,mzLogic Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-(3-Carboxypropyl)-L-glutamine,232.1059,0.44,21865667.000000000000000,18.506904757868600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
